101;488;0
40;272;2
647;437;1
213;195;1
633;177;1
86;133;1
105;69;0
138;35;2
244;56;0
7;386;2
299;307;0
251;502;2
350;354;2
369;365;2
562;199;0
329;491;2
362;392;1
280;458;0
649;478;2
240;343;0
154;49;0
126;309;0
577;284;1
313;39;1
378;47;2
298;366;2
651;14;1
358;75;1
512;476;2
3;93;0
284;429;1
622;445;1
322;116;1
172;127;1
89;211;2
340;319;0
588;78;2
529;200;1
330;497;2
312;128;0
40;194;0
294;95;1
106;440;0
234;519;2
120;312;0
532;292;2
198;127;1
200;58;1
542;517;0
312;111;1
178;351;2
128;5;2
397;200;2
292;96;0
461;474;1
567;107;1
446;314;1
374;460;0
135;97;2
159;424;0
42;116;0
305;489;1
89;409;0
50;211;2
110;487;0
291;218;0
85;183;0
139;359;0
514;32;0
298;193;0
79;516;1
309;452;0
635;224;2
84;29;0
512;365;2
250;431;0
123;428;2
438;188;0
191;277;2
81;237;1
180;177;1
345;513;0
394;94;0
325;16;2
171;128;1
277;261;2
402;129;2
14;356;1
551;60;2
556;189;0
592;486;0
508;175;0
132;485;0
167;474;1
59;34;1
349;392;1
356;85;1
462;247;2
663;167;0
244;48;2
287;177;1
209;336;0
383;118;1
233;283;2
440;345;1
438;233;2
480;426;1
323;516;2
423;376;1
122;398;1
465;360;2
352;102;2
656;174;0
365;324;0
620;105;0
244;56;1
29;315;0
33;377;2
625;105;0
127;361;1
279;184;1
390;493;1
242;448;2
493;477;1
642;343;0
26;314;2
274;326;0
560;18;0
434;412;2
348;96;2
82;195;0
206;69;1
481;462;1
219;270;1
502;85;1
478;464;0
442;283;2
187;481;0
529;137;1
435;377;0
629;13;2
2;503;1
130;380;2
544;29;0
301;208;0
162;210;2
149;340;1
150;52;2
150;518;0
53;123;2
84;353;1
485;481;1
27;392;0
645;25;1
236;298;2
161;384;0
519;21;2
441;452;1
164;92;2
433;308;2
135;2;0
128;370;1
364;136;1
497;84;0
278;491;2
435;365;2
352;356;2
179;423;0
565;289;2
15;265;0
44;163;0
502;503;1
536;346;2
148;317;0
632;12;1
466;464;2
280;163;0
204;383;2
52;170;1
524;67;1
285;243;2
299;95;1
371;305;1
258;82;0
249;297;1
192;359;0
17;316;2
82;59;0
547;260;1
39;217;1
233;114;2
609;372;2
507;394;2
299;214;2
492;500;0
602;165;2
543;85;0
182;171;0
594;500;0
179;504;2
16;133;1
346;79;0
211;144;0
207;490;2
473;386;0
348;125;2
512;474;2
390;260;2
594;142;2
12;442;2
30;192;2
145;303;2
496;356;0
106;502;0
606;331;2
615;490;0
649;232;2
578;422;2
569;379;1
643;449;1
246;456;1
378;251;0
257;70;0
641;427;2
542;344;1
187;267;2
27;487;1
359;155;0
217;385;0
521;253;0
147;478;0
468;268;2
346;147;0
49;155;2
160;66;2
490;385;1
395;370;1
450;300;2
200;298;0
443;403;0
330;149;2
543;70;1
397;72;0
210;224;2
514;111;2
548;404;0
563;83;0
17;410;0
487;296;0
474;202;2
66;193;1
608;399;0
143;111;0
131;487;0
645;112;2
114;493;0
74;465;2
350;507;2
81;378;1
53;310;0
401;338;0
219;228;0
336;261;1
108;357;2
129;121;0
124;352;0
473;431;1
572;268;2
366;479;0
256;248;1
323;42;0
100;279;1
646;266;0
169;144;0
203;182;2
359;479;1
55;265;2
66;368;0
8;364;0
169;67;1
509;469;0
484;265;1
226;85;1
656;398;1
13;7;1
29;6;2
655;216;1
265;21;1
616;312;0
316;27;1
307;380;1
489;436;2
364;493;0
393;414;0
368;34;1
564;191;1
445;25;1
290;93;0
597;250;0
595;341;2
123;323;1
506;74;2
19;291;0
52;222;0
73;370;1
153;171;0
22;94;0
290;281;0
178;370;1
640;42;1
361;76;2
521;258;0
31;102;0
24;458;1
267;89;1
317;133;0
354;237;2
88;43;0
95;203;1
238;185;2
354;243;1
580;383;1
531;466;2
185;93;1
278;360;1
455;124;0
357;448;2
417;255;2
189;478;1
14;391;0
459;246;2
80;196;2
649;404;2
192;146;2
473;241;1
501;228;1
376;27;1
238;172;1
245;431;0
626;118;0
244;418;2
495;381;1
61;69;1
140;45;1
457;479;1
323;62;1
521;386;0
491;173;2
480;468;1
83;124;0
447;309;1
386;392;2
35;450;2
480;301;2
350;220;0
25;26;1
309;235;2
57;16;1
150;254;0
248;109;1
71;135;2
204;488;2
98;469;2
225;140;1
539;61;0
453;441;2
490;167;2
367;106;1
521;259;2
397;57;0
94;350;1
335;378;1
527;144;1
115;125;1
257;444;2
197;259;1
393;247;0
585;3;1
394;263;0
175;316;2
562;500;1
644;132;2
308;118;0
215;428;2
544;214;0
493;15;2
327;36;1
609;312;1
292;171;2
456;18;0
371;356;1
657;154;1
426;115;2
358;157;0
503;236;0
56;335;2
27;331;0
192;152;2
660;368;2
474;147;2
5;121;1
632;440;0
507;212;2
320;362;1
626;62;0
586;416;0
593;96;1
461;90;1
498;91;2
510;36;2
414;122;0
16;20;0
431;430;1
585;517;0
189;130;0
493;178;0
466;70;1
96;460;1
563;450;1
132;407;1
30;232;2
400;513;2
251;73;0
403;485;0
215;440;1
200;328;0
330;327;2
123;320;2
332;435;0
416;239;2
638;115;0
539;134;0
310;34;2
112;376;2
354;293;2
439;53;1
416;380;0
532;193;0
134;316;2
311;462;2
413;192;2
396;286;0
641;454;1
13;32;1
399;141;2
204;389;1
606;462;0
170;136;0
104;438;2
579;179;0
619;324;0
466;95;2
273;423;0
331;326;1
321;306;2
539;18;0
186;64;1
617;203;0
562;305;0
637;352;0
206;35;1
263;23;0
420;485;2
135;176;0
125;76;0
38;148;1
90;398;2
390;110;0
506;313;0
565;186;2
328;356;0
370;437;2
328;114;0
29;362;2
284;393;1
222;395;2
471;297;0
149;164;1
97;443;1
26;500;0
321;468;2
529;19;1
642;375;2
553;276;2
108;26;0
115;287;1
377;389;0
443;180;2
572;105;1
394;459;2
47;393;1
454;478;0
428;158;2
270;244;1
172;211;2
58;221;0
40;207;0
262;197;1
569;103;1
415;366;0
547;359;1
324;228;1
509;259;2
295;5;0
282;12;2
504;110;1
395;280;0
547;510;2
405;437;2
185;247;2
447;400;1
506;434;0
289;68;2
661;232;0
5;135;1
639;502;0
554;126;2
458;477;1
321;143;2
110;196;2
403;174;2
316;315;0
388;134;1
431;502;1
148;421;0
343;450;2
386;189;1
117;189;2
630;185;0
42;204;2
661;74;2
36;61;1
285;278;1
469;4;2
610;374;0
458;444;2
309;288;1
131;456;2
445;43;2
501;48;0
655;241;0
571;496;0
413;259;2
212;435;0
533;371;2
297;376;0
304;62;0
353;365;1
272;384;0
641;363;0
440;117;1
240;146;1
254;459;1
442;432;1
29;317;2
69;480;0
289;178;1
388;403;2
398;511;2
309;148;0
388;23;0
662;211;1
184;141;0
18;102;1
145;341;1
230;435;0
68;97;0
82;413;2
168;233;0
359;84;1
574;145;1
184;411;0
203;32;0
514;419;0
400;488;2
203;81;0
471;97;0
18;436;2
341;18;2
277;357;1
295;242;1
613;167;2
209;391;0
526;329;1
176;2;0
49;426;2
254;97;2
593;432;1
412;422;0
608;406;2
502;203;1
12;65;1
650;260;1
190;278;0
99;260;2
405;440;1
87;319;0
418;347;0
654;512;0
69;419;2
274;112;2
281;8;1
395;499;0
412;176;2
243;516;1
555;67;1
282;393;0
23;442;1
118;257;0
147;29;2
624;185;0
440;438;0
449;23;2
458;293;1
599;106;0
8;401;0
68;201;1
411;439;2
578;373;0
400;468;0
468;498;0
537;338;0
110;368;1
78;82;1
89;505;2
407;133;1
202;203;0
281;263;0
209;510;1
657;305;2
417;103;1
183;137;0
262;355;0
18;353;1
224;474;1
154;147;1
523;215;2
640;493;0
653;426;0
112;66;0
344;307;0
296;437;2
168;79;2
138;108;1
285;281;2
312;473;1
63;244;1
72;416;2
366;1;2
353;300;0
600;504;1
1;491;0
278;390;0
524;408;0
395;294;2
646;215;2
479;92;0
13;428;2
191;235;1
472;79;0
305;413;1
48;237;2
382;275;0
243;503;2
540;294;2
437;323;2
433;430;1
304;167;1
99;427;0
50;30;2
562;93;2
31;515;0
160;41;1
6;83;2
449;7;0
28;120;0
323;250;0
590;352;1
115;369;1
536;339;2
361;430;0
164;4;2
480;390;1
410;378;1
294;506;2
42;407;0
195;316;2
121;6;1
329;73;1
197;381;1
368;286;1
336;49;0
388;30;1
464;133;1
415;111;0
513;117;1
95;242;2
295;483;1
643;175;2
580;137;0
471;340;2
16;433;1
202;238;0
556;225;2
418;243;1
469;253;0
31;394;0
273;125;1
477;11;2
329;28;1
102;409;0
2;427;1
582;260;2
39;67;2
565;231;0
152;338;2
482;2;1
373;123;1
630;61;2
376;299;1
11;101;1
551;490;0
584;96;0
120;152;0
644;262;1
24;458;0
539;32;1
531;81;1
631;293;1
344;398;0
384;41;0
250;165;1
311;269;0
63;117;2
242;210;2
477;17;2
226;507;2
603;200;2
501;441;0
546;358;1
447;470;0
463;68;1
640;401;1
625;328;1
147;250;0
404;143;1
55;489;2
215;489;2
325;311;2
68;199;2
328;356;2
132;335;0
573;7;1
345;70;1
380;259;0
263;210;2
209;307;1
632;494;0
527;171;2
592;199;2
14;89;0
327;326;1
13;262;1
454;152;0
171;341;2
451;436;2
122;165;0
377;427;0
661;116;2
210;446;1
6;423;0
649;490;1
431;251;1
497;374;0
574;410;2
377;449;0
560;53;1
493;388;1
418;30;0
372;495;2
626;109;1
322;463;0
154;65;0
105;490;0
146;110;0
549;10;2
74;350;0
105;109;0
124;403;0
107;377;0
661;442;2
397;211;0
18;54;1
323;307;0
601;124;0
552;423;2
491;77;1
488;315;0
548;478;0
497;321;2
408;480;1
518;341;2
477;32;2
386;438;0
643;453;0
631;353;2
21;486;0
474;339;1
525;27;2
460;515;2
2;416;1
317;180;1
408;187;0
501;326;2
194;205;1
76;397;1
289;471;0
50;154;1
517;148;2
147;144;0
118;285;2
237;11;0
159;444;1
352;342;1
447;480;2
451;49;1
662;181;2
610;388;0
146;49;2
154;171;0
536;127;2
129;125;2
216;483;2
344;371;2
250;84;1
623;127;1
506;140;2
123;366;1
517;93;0
277;329;2
358;263;2
537;278;1
553;514;1
491;352;2
648;395;0
3;491;2
357;60;1
436;472;0
310;374;0
92;94;2
351;103;2
527;373;2
154;375;2
215;349;2
387;428;2
364;393;2
605;353;1
144;327;2
354;343;0
554;15;1
652;504;1
148;483;1
559;95;0
462;477;2
634;493;2
315;372;2
430;221;2
499;275;2
56;420;1
473;28;0
132;386;1
214;178;1
290;463;0
2;282;0
322;411;1
365;477;1
654;248;1
19;503;2
489;419;0
495;309;0
103;398;2
156;151;1
405;355;0
112;107;2
0;236;0
102;197;1
136;513;2
95;432;2
272;372;0
614;245;2
443;453;2
38;511;1
511;93;0
446;439;0
521;70;1
401;377;1
338;409;1
309;469;1
516;352;2
594;281;0
104;85;2
387;89;2
10;115;1
216;515;1
518;139;1
255;497;1
132;452;0
453;445;2
496;196;2
595;476;1
492;17;2
445;44;0
293;170;1
137;214;0
230;416;1
525;284;2
224;90;2
121;162;0
108;358;0
493;255;1
283;334;0
82;170;2
489;353;1
349;323;2
395;69;2
212;116;2
294;448;2
257;206;0
41;35;2
488;376;0
321;63;0
563;396;1
241;267;1
140;188;1
482;164;1
152;244;0
302;302;0
644;486;1
510;294;0
438;418;2
115;128;2
461;108;0
447;279;2
256;435;1
497;192;2
286;443;1
55;380;2
279;84;2
354;128;0
20;500;1
148;46;0
573;307;1
36;40;0
508;13;0
328;64;2
188;234;1
194;416;0
469;102;1
269;167;1
474;43;2
213;120;2
548;334;1
648;17;2
460;342;1
213;288;1
142;431;2
342;516;0
57;219;0
420;474;1
194;487;1
25;57;2
476;404;2
355;317;2
0;438;1
609;492;1
506;327;0
636;29;2
316;414;1
69;117;0
291;82;2
49;481;1
406;87;1
360;290;1
209;486;0
481;159;1
148;368;0
259;447;1
476;37;1
455;319;0
30;86;1
93;58;2
497;194;2
33;239;0
135;24;0
473;174;1
480;29;0
497;497;2
541;166;1
468;129;1
353;289;1
453;364;0
488;502;0
63;381;0
88;28;2
583;216;1
513;505;0
205;247;0
379;262;2
30;364;0
419;467;2
624;327;0
332;161;1
3;464;2
476;29;1
280;427;1
429;200;2
550;513;0
236;83;0
531;405;0
49;188;0
342;144;1
563;371;1
468;145;0
31;425;0
59;35;0
511;202;0
307;183;0
500;496;1
457;307;0
571;406;0
149;419;1
96;109;0
436;456;1
430;305;2
281;411;1
527;451;2
303;270;2
550;251;2
269;314;1
152;80;0
35;278;2
497;18;0
662;349;0
48;325;2
423;355;2
482;278;1
623;71;1
281;329;0
465;35;0
368;289;1
381;88;2
532;130;0
385;276;1
387;473;0
73;307;1
508;184;2
561;234;2
443;129;0
654;462;1
229;282;2
549;45;0
323;372;0
61;169;0
322;196;2
291;408;2
232;153;1
196;180;1
563;514;2
494;322;1
505;512;2
20;251;2
482;366;0
605;3;1
188;245;1
517;122;2
243;41;1
523;419;1
310;24;1
155;440;0
170;485;0
562;113;1
166;248;0
79;67;0
246;56;1
297;481;0
634;198;2
486;76;1
394;339;1
579;212;0
578;7;0
314;89;1
188;368;2
396;68;1
30;14;1
378;382;0
487;200;2
478;491;0
661;215;2
622;408;1
82;126;1
149;447;0
660;294;1
328;394;1
230;249;0
51;133;1
57;242;2
623;294;1
175;61;0
210;361;0
166;507;1
431;380;0
438;248;2
589;198;2
31;392;0
558;386;0
276;416;0
445;312;2
651;449;2
534;41;2
216;192;1
55;251;0
72;486;2
632;466;2
142;341;1
82;89;1
572;171;2
489;335;1
439;334;0
604;435;2
542;309;0
647;219;0
593;71;2
472;109;0
566;163;2
71;70;2
226;412;1
502;251;0
251;440;2
367;340;0
520;14;1
471;46;1
128;263;1
108;2;1
574;510;2
453;465;2
163;486;2
499;489;1
32;256;2
288;131;1
72;111;2
381;350;2
25;235;2
201;348;2
27;505;1
440;279;0
258;490;1
220;480;2
335;62;2
222;151;2
434;277;1
96;460;2
482;8;0
517;141;0
261;501;2
568;315;1
40;305;1
292;150;0
416;56;0
386;453;0
321;68;1
68;219;2
344;92;2
94;372;2
255;168;0
497;483;2
57;64;0
302;518;0
530;35;1
306;480;2
591;97;0
523;162;1
229;355;0
391;278;1
550;107;1
547;456;0
373;143;2
25;354;0
28;81;0
413;11;2
114;132;2
143;134;0
330;202;0
620;419;2
174;384;0
242;74;1
98;327;1
225;125;2
6;514;2
624;418;1
586;500;0
431;122;2
137;49;1
492;148;1
635;52;1
4;452;1
77;325;1
379;179;2
634;169;1
239;247;0
390;32;0
547;310;1
243;352;1
527;121;0
558;329;2
559;484;2
322;428;0
241;245;1
434;175;1
80;236;0
253;174;0
575;471;1
1;421;2
333;501;2
516;298;2
301;177;2
180;237;2
117;105;0
284;201;1
340;353;2
156;141;2
477;515;1
300;307;2
31;44;2
237;259;2
614;505;0
191;199;2
478;264;1
258;242;0
622;233;2
78;24;2
44;139;1
333;345;0
252;471;1
39;173;2
418;465;0
612;289;0
113;516;0
29;201;2
204;17;1
535;74;1
269;194;2
306;112;0
308;100;2
197;187;1
574;451;2
196;501;2
84;93;0
344;57;2
153;281;0
544;103;0
294;49;2
25;76;0
5;487;0
583;344;1
387;434;0
402;363;0
224;337;0
656;184;1
269;436;0
549;364;0
115;458;0
495;299;0
557;305;0
449;325;2
29;204;2
506;199;1
271;458;2
614;72;1
518;355;2
185;154;2
28;71;0
411;315;1
466;174;1
32;110;0
326;174;1
404;215;1
194;126;2
19;104;2
293;304;0
478;167;2
498;11;2
81;278;2
299;97;1
212;230;1
658;359;1
177;417;2
419;436;2
635;323;2
90;26;2
525;178;0
450;88;2
254;291;2
229;446;0
510;42;2
125;485;0
342;402;0
555;358;1
431;503;0
609;452;1
23;387;2
330;445;2
318;287;1
649;327;0
313;337;2
13;43;0
488;421;1
170;92;1
104;219;1
232;17;0
437;368;2
603;251;2
23;19;0
19;451;2
304;254;0
206;304;2
518;65;0
519;257;2
594;338;2
310;201;0
10;263;2
660;37;1
619;173;2
50;476;0
607;333;1
5;202;0
517;493;1
9;432;0
645;501;2
391;191;1
443;141;2
272;306;1
418;0;0
300;99;1
495;143;1
125;279;1
81;476;0
524;504;1
603;55;0
327;70;1
350;428;1
316;57;0
368;185;0
323;282;1
438;346;0
577;237;0
537;426;1
160;397;1
627;144;1
230;75;2
309;312;2
46;369;0
267;225;2
22;371;0
356;187;1
523;410;0
432;442;1
34;180;0
378;243;0
589;293;2
170;520;1
631;85;2
292;260;2
63;349;1
468;132;0
582;41;0
603;333;0
240;47;1
289;423;2
11;397;2
36;169;2
590;157;2
254;289;0
599;314;0
508;46;2
641;48;0
317;45;1
287;471;1
549;500;2
355;20;0
424;352;2
601;297;1
337;268;2
407;141;2
240;377;2
16;29;1
539;441;1
450;362;1
40;500;2
222;196;2
425;288;0
286;482;2
383;155;0
505;346;1
288;339;0
369;165;2
600;465;2
490;131;1
615;97;2
329;323;2
170;119;0
162;343;2
51;459;2
248;503;0
106;109;0
568;189;0
607;432;0
377;350;1
625;171;2
310;343;2
609;429;0
223;446;0
120;239;0
400;519;0
191;129;2
553;337;2
112;182;0
292;332;1
216;340;2
324;326;0
606;432;2
70;163;0
82;318;2
5;98;1
210;332;1
310;417;2
533;102;1
627;31;1
532;280;1
79;93;1
213;275;1
450;445;2
218;393;0
366;64;0
259;428;1
154;83;2
389;272;2
269;412;2
515;497;2
451;504;0
305;484;1
109;39;0
428;433;2
235;518;1
340;24;2
253;495;1
656;207;1
89;486;0
80;128;2
452;232;0
617;27;1
298;317;2
506;462;1
631;369;1
46;38;2
598;205;1
45;40;2
62;230;0
483;314;2
602;377;1
86;26;1
406;326;2
84;340;0
128;34;2
444;137;1
392;210;0
342;316;2
431;12;0
162;263;0
585;371;0
6;7;2
46;404;1
165;149;2
124;122;2
597;503;2
286;10;0
497;480;1
497;28;0
23;481;1
145;399;2
263;125;0
649;260;2
379;32;1
657;477;2
661;431;1
551;242;1
33;29;0
562;224;0
369;113;1
570;350;0
356;200;0
282;343;1
157;415;1
135;516;0
183;221;0
300;131;2
4;448;1
655;67;2
509;225;0
540;106;1
568;477;0
421;80;1
591;425;2
313;312;0
438;204;2
340;218;1
65;142;1
178;359;0
387;346;0
313;209;1
448;65;0
137;31;2
189;421;0
643;182;1
261;181;1
496;459;2
449;425;1
153;46;1
625;181;2
326;193;2
502;265;0
315;476;1
604;137;0
438;372;2
466;34;2
477;299;2
608;514;0
65;461;2
505;329;2
45;184;2
119;220;0
21;479;2
183;144;1
204;498;0
34;44;1
207;267;0
420;78;1
552;120;0
99;82;1
527;27;2
275;174;2
464;130;0
248;303;1
78;475;0
13;14;0
386;348;0
457;358;1
302;515;0
583;321;0
44;152;2
550;165;2
417;309;1
429;493;2
520;311;2
74;284;2
19;332;1
106;289;0
474;74;0
356;461;0
110;242;2
486;464;1
329;388;2
353;38;2
546;240;1
409;326;1
141;361;0
655;69;2
168;341;0
84;21;1
573;36;1
585;42;0
330;218;0
84;250;0
585;494;2
569;307;2
258;349;0
651;110;2
251;266;2
636;402;0
309;221;1
21;107;0
105;88;1
286;446;0
552;186;1
479;458;0
535;112;0
629;479;0
414;338;2
500;210;0
104;418;1
576;291;1
558;214;1
244;162;2
217;147;2
237;464;1
114;6;0
108;161;2
28;223;2
416;230;2
289;87;1
52;200;0
617;466;0
132;457;1
114;474;2
662;18;2
644;263;0
628;52;2
433;83;2
362;276;0
584;91;2
15;62;1
494;386;0
364;169;1
505;353;1
279;291;2
186;232;2
580;415;1
476;83;1
495;222;2
46;190;2
335;508;0
299;28;1
499;156;1
43;82;1
4;183;1
518;320;0
16;68;1
5;402;1
55;473;1
135;108;2
384;270;1
118;417;2
480;462;2
164;124;1
328;116;0
242;181;0
34;243;0
340;202;0
37;448;1
544;462;2
622;354;1
209;337;0
608;457;2
657;410;1
289;486;0
173;93;2
529;289;1
75;160;0
372;383;1
614;402;0
469;167;0
53;85;2
134;399;0
411;400;1
364;65;1
280;33;2
649;69;0
435;248;1
116;453;0
501;393;0
139;54;1
608;246;2
655;436;1
30;316;1
372;46;2
462;275;1
241;282;0
196;165;2
392;56;0
5;210;0
359;515;1
577;80;2
577;469;1
608;61;0
124;288;0
186;316;1
162;68;2
320;445;1
536;238;0
508;125;1
550;147;2
238;389;0
187;234;2
372;27;0
157;196;1
609;508;1
149;149;1
553;306;2
82;180;1
34;291;0
501;489;1
569;344;2
648;415;1
421;480;0
123;291;2
485;462;1
553;213;1
23;91;2
406;349;0
590;29;1
663;359;2
94;166;0
185;383;0
651;277;0
193;406;0
50;267;2
295;113;0
516;443;2
111;235;0
663;336;2
257;296;1
360;422;1
382;158;1
253;383;1
102;85;1
133;296;2
270;35;1
592;138;1
90;74;0
644;355;2
386;59;0
350;288;1
536;297;2
249;340;0
457;232;2
640;104;1
379;228;0
383;461;1
544;312;1
466;509;1
621;4;1
455;122;2
42;21;2
91;264;2
583;400;2
115;515;2
59;78;2
266;514;2
552;310;1
643;231;1
288;71;0
111;283;0
480;460;2
502;332;1
640;406;0
17;129;2
521;73;2
357;201;2
539;112;0
32;489;0
168;311;2
320;54;0
565;259;1
345;279;0
385;150;2
598;343;1
124;278;1
214;423;2
31;81;0
592;158;2
580;251;1
83;517;1
361;180;2
439;336;0
192;491;2
553;328;0
113;101;0
543;323;0
70;197;1
409;246;2
404;113;1
415;429;0
330;312;2
596;362;1
512;2;0
202;56;2
628;199;0
103;236;1
23;16;0
196;281;0
339;102;1
235;414;1
62;405;2
332;310;0
99;181;1
401;305;1
613;86;1
587;43;0
92;498;2
457;124;0
641;131;0
625;226;0
625;388;2
184;155;0
654;251;2
579;148;1
630;299;0
307;181;0
623;232;2
275;512;0
573;39;1
326;101;0
520;126;1
305;151;0
344;287;0
126;76;0
217;427;0
533;312;2
51;175;2
152;513;2
338;169;2
127;187;1
507;91;1
331;506;1
216;505;1
592;429;0
351;503;0
10;381;1
88;485;1
327;468;1
198;332;0
350;214;2
131;375;0
62;518;1
264;100;1
126;367;0
53;471;0
102;30;0
613;440;2
543;33;2
637;128;1
115;194;0
644;230;1
87;152;1
142;14;1
136;324;2
145;447;1
319;188;1
180;205;2
57;207;1
521;36;1
588;495;2
364;402;1
250;507;1
80;189;2
389;460;2
556;91;2
138;332;0
127;118;0
219;488;0
34;439;2
459;511;2
277;280;1
2;180;0
376;414;2
272;268;2
515;248;0
278;34;0
388;357;1
503;117;0
618;267;1
46;379;1
352;378;2
301;350;0
581;24;1
207;21;1
522;47;0
201;74;0
268;478;2
9;130;0
343;104;0
193;516;0
354;91;2
631;68;1
30;419;0
609;314;0
245;419;2
524;468;1
616;24;0
281;159;0
157;434;1
248;331;1
454;30;2
490;391;1
503;290;0
592;3;0
77;401;2
490;22;1
495;288;0
565;120;2
247;446;0
579;222;1
545;375;1
209;405;1
492;365;2
263;45;2
296;234;1
503;133;2
377;293;1
118;264;1
407;59;1
320;190;2
57;28;1
185;158;0
373;145;2
112;83;1
332;200;1
29;170;0
551;480;1
403;353;2
398;503;2
612;478;2
566;224;0
80;311;1
14;240;1
341;503;1
48;220;2
35;256;2
566;108;2
195;255;1
302;482;0
247;179;1
414;157;1
324;46;0
661;456;1
303;104;0
464;431;1
648;116;2
362;470;1
404;208;1
590;35;0
596;74;2
633;477;2
335;505;0
286;305;1
216;52;0
231;133;1
400;484;1
445;18;2
366;109;1
355;126;2
404;511;0
266;454;2
663;131;0
545;513;2
346;375;1
311;516;0
537;108;1
417;324;0
229;196;0
626;209;1
163;291;1
211;504;1
654;410;0
584;293;2
291;319;2
474;34;2
431;296;1
67;276;1
125;160;1
207;460;0
11;450;1
418;349;2
546;355;1
595;76;2
75;395;2
519;100;2
554;293;2
607;193;1
281;199;0
76;397;2
587;142;0
90;140;0
649;441;1
300;389;0
440;48;2
457;14;1
241;135;0
292;466;1
52;119;1
449;202;2
23;470;1
179;134;0
204;362;1
518;331;0
263;344;1
125;467;2
253;384;2
583;307;1
61;277;2
250;518;1
306;247;2
150;62;2
317;99;2
450;292;0
0;369;1
366;405;1
376;516;1
484;340;1
568;332;1
7;500;0
489;295;2
189;266;1
180;258;0
6;6;0
503;465;1
297;304;2
0;151;0
261;303;1
418;175;2
579;312;1
525;136;2
567;98;2
328;93;0
646;131;2
162;236;2
115;504;1
201;208;2
154;52;2
156;34;2
89;106;0
65;152;1
339;464;2
519;390;1
471;19;1
254;357;0
145;155;2
311;150;0
499;100;0
512;116;1
168;17;1
548;327;1
582;243;0
410;484;1
245;455;2
430;160;0
27;431;1
91;215;2
563;41;1
197;370;2
519;465;2
442;115;2
273;163;1
165;275;2
460;486;1
584;410;2
55;24;2
564;94;2
495;333;2
535;385;1
583;404;1
111;302;1
437;358;1
443;481;1
131;483;2
311;99;0
114;469;2
76;399;1
265;23;0
273;485;1
503;359;1
155;252;2
410;387;2
479;194;2
533;500;1
189;273;1
614;340;1
619;100;1
390;4;0
586;76;2
549;204;2
177;470;0
500;441;2
200;399;0
365;45;1
218;138;0
415;212;0
439;330;2
538;96;2
503;118;2
262;123;1
522;498;2
80;169;0
64;69;0
75;249;2
344;432;0
636;314;0
563;314;1
337;182;2
222;342;0
483;305;1
365;219;0
34;83;0
395;338;0
225;385;1
91;271;2
21;281;2
447;33;0
460;210;0
376;445;2
228;181;0
132;153;1
210;286;2
63;358;0
173;228;1
514;177;1
416;334;0
420;348;0
652;517;2
517;373;1
596;57;2
188;27;2
56;306;2
604;85;1
347;256;1
509;375;0
140;307;2
498;283;2
600;322;0
220;261;2
64;293;0
123;136;0
362;244;2
461;246;1
208;152;0
62;149;1
107;188;1
169;113;1
392;408;2
415;175;0
203;35;1
31;124;1
48;19;2
64;129;2
601;302;2
245;33;1
512;478;1
242;184;2
81;259;1
286;353;1
339;468;2
652;244;0
354;225;1
11;118;1
54;88;1
9;99;1
23;295;1
340;461;0
186;20;2
635;133;0
594;167;2
551;170;2
263;132;1
169;264;0
588;471;0
30;444;1
609;241;0
393;102;2
484;185;2
385;338;0
484;83;1
15;432;0
205;441;0
67;152;0
4;72;1
255;211;0
331;50;1
619;179;2
375;192;2
576;108;1
226;12;0
140;469;1
354;111;0
424;43;2
4;351;2
287;320;0
181;281;2
560;336;0
42;495;0
654;430;0
425;140;0
607;199;1
352;232;2
589;303;0
61;273;2
94;479;1
352;206;1
471;150;1
546;317;1
513;259;1
517;409;0
313;397;2
278;112;1
79;183;1
223;186;2
540;78;0
474;340;1
18;453;1
203;52;0
586;388;2
20;210;0
274;279;1
394;250;0
389;429;2
359;277;1
258;65;2
149;191;2
565;424;0
19;150;0
372;73;1
516;236;1
648;48;2
583;256;2
205;436;1
295;212;2
199;294;1
232;241;1
580;271;0
4;454;1
50;231;2
239;431;0
134;253;2
51;156;0
393;147;0
561;154;2
89;167;2
147;386;2
118;411;1
370;139;1
594;33;2
467;87;2
477;122;2
637;16;1
543;68;2
327;358;2
655;313;2
37;99;0
196;475;0
211;207;2
579;291;2
189;35;2
538;392;2
600;56;1
611;459;2
380;493;1
410;507;0
555;429;0
317;188;2
511;513;0
31;232;2
249;475;2
266;367;1
83;485;1
299;486;0
465;350;2
61;211;0
57;35;1
246;218;2
304;250;0
320;320;0
259;274;2
364;83;2
564;216;0
478;382;0
440;416;1
343;100;2
115;77;2
169;283;2
85;237;1
548;158;0
233;360;1
239;195;0
451;497;2
646;36;1
159;479;2
101;89;1
61;456;2
212;177;1
280;314;1
588;249;2
568;365;2
403;222;0
199;161;1
546;5;0
6;64;0
383;488;2
643;49;1
384;502;2
602;162;0
87;173;1
358;148;1
416;16;1
566;28;0
531;226;2
222;485;1
483;125;1
567;385;1
510;46;2
230;114;0
202;129;0
534;107;2
225;257;1
413;389;1
313;504;1
256;101;1
227;373;2
320;430;2
148;238;1
356;439;2
165;134;1
642;47;0
127;280;1
178;52;1
480;139;1
192;213;1
289;75;1
356;442;2
461;474;0
321;148;0
573;137;1
74;110;2
430;490;2
105;190;2
313;278;0
